reaction_id,flux,absolute_flux
TRPS1,0.0,0.0
ACBIPGT,0.0,0.0
ASCBPL,0.0,0.0
URDGLYCD,0.0,0.0
MANPGH,0.0,0.0
ENTCS,0.0,0.0
GPDDA5,0.0,0.0
EX_indole_e,0.0,0.0
MDH2,0.0,0.0
PTA2,0.0,0.0
GLYCK2,0.0,0.0
HKNTDH,0.0,0.0
EX_idon__L_e,0.0,0.0
HKNDDH,0.0,0.0
ADNCYC,0.0,0.0
AP5AH,0.0,0.0
EX_acmana_e,0.0,0.0
AP4AH,0.0,0.0
MAN1PT2,0.0,0.0
ETHAAL,0.0,0.0
EX_acac_e,0.0,0.0
CYTDH,0.0,0.0
ACM6PH,0.0,0.0
EX_3hcinnm_e,0.0,0.0
AMANAPEr,0.0,0.0
EX_ins_e,0.0,0.0
EX_adn_e,0.0,0.0
PPM2,0.0,0.0
NTP3,0.0,0.0
TAUDO,0.0,0.0
EX_orn_e,0.0,0.0
EX_no3_e,0.0,0.0
EX_glcn_e,0.0,0.0
EX_leu__L_e,0.0,0.0
EX_lac__L_e,0.0,0.0
EX_fum_e,0.0,0.0
EX_dcyt_e,0.0,0.0
EX_cytd_e,0.0,0.0
EX_tyr__L_e,0.0,0.0
EX_rib__D_e,0.0,0.0
EX_thymd_e,0.0,0.0
EX_succ_e,0.0,0.0
HEX1,0.0,0.0
PPAKr,0.0,0.0
MCITS,0.0,0.0
EX_galur_e,0.0,0.0
MI1PP,0.0,0.0
EX_lcts_e,0.0,0.0
MLTP3,0.0,0.0
AMALT3,0.0,0.0
MLTG1,0.0,0.0
EX_but_e,0.0,0.0
MLTG2,0.0,0.0
EX_glyc3p_e,0.0,0.0
NADH5,0.0,0.0
ACOATA,0.0,0.0
CBPS,0.0,0.0
ME2,0.0,0.0
26DAHtex,0.0,0.0
PPPNDO,0.0,0.0
GLCRD,0.0,0.0
SERASr,0.0,0.0
UDPGD,0.0,0.0
EX_nac_e,0.0,0.0
FTHFLi,0.0,0.0
CAT,0.0,0.0
NTPP4,0.0,0.0
TMK,0.0,0.0
ACNML,0.0,0.0
EX_cbl1_e,0.0,0.0
EX_ocdca_e,0.0,0.0
GLUDC,0.0,0.0
ACMUMtex,0.0,0.0
ACMANAtex,0.0,0.0
LCADi,0.0,0.0
FBA3,0.0,0.0
UACMAMO,0.0,0.0
TDPAGTA,0.0,0.0
ACALDtex,0.0,0.0
ACtex,0.0,0.0
HPPPNtex,0.0,0.0
HCINNMtex,0.0,0.0
TSULabcpp,0.0,0.0
SULabcpp,0.0,0.0
SUCptspp,0.0,0.0
SSALy,0.0,0.0
ACMAMUT,0.0,0.0
SUCFUMtpp,0.0,0.0
SUCCt2_2pp,0.0,0.0
DMSOR2,0.0,0.0
BSORy,0.0,0.0
THMDt2pp_copy1,0.0,0.0
TAURabcpp,0.0,0.0
MLTP2,0.0,0.0
AHGDx,0.0,0.0
EX_glyb_e,0.0,0.0
AMALT1,0.0,0.0
EX_galctn__D_e,0.0,0.0
EX_cynt_e,0.0,0.0
EX_ocdcea_e,0.0,0.0
AB6PGH,0.0,0.0
EX_15dap_e,0.0,0.0
EX_gam6p_e,0.0,0.0
DDGALK,0.0,0.0
EX_ser__D_e,0.0,0.0
EX_dad_2_e,0.0,0.0
TARTRt7pp,0.0,0.0
GLYBtex,0.0,0.0
EX_ascb__L_e,0.0,0.0
XYLt2pp,0.0,0.0
ACGAMT,0.0,0.0
AKGt2rpp,0.0,0.0
GLYALDtex,0.0,0.0
GP4GH,0.0,0.0
GLYtex,0.0,0.0
GLUtex,0.0,0.0
EX_so3_e,0.0,0.0
NMNt7pp,0.0,0.0
PACCOAL,0.0,0.0
BSORx,0.0,0.0
3HCINNMH,0.0,0.0
FACOAL180t2pp,0.0,0.0
FACOAL160t2pp,0.0,0.0
AADDGT,0.0,0.0
H2tex,0.0,0.0
EX_hxa_e,0.0,0.0
EX_ppt_e,0.0,0.0
EX_minohp_e,0.0,0.0
EX_agm_e,0.0,0.0
EX_ala_B_e,0.0,0.0
GUAtex,0.0,0.0
GTPtex,0.0,0.0
GLYCLTtex,0.0,0.0
GLYC3Ptex,0.0,0.0
GLYCtex,0.0,0.0
EX_gtp_e,0.0,0.0
EX_gdp_e,0.0,0.0
EX_xylu__L_e,0.0,0.0
NO3R2pp,0.0,0.0
PYRt2rpp,0.0,0.0
PPTHpp,0.0,0.0
EX_gbbtn_e,0.0,0.0
PHYTSpp,0.0,0.0
EX_octa_e,0.0,0.0
NO3R1bpp,0.0,0.0
EX_all__D_e,0.0,0.0
EX_dca_e,0.0,0.0
EX_acmum_e,0.0,0.0
EX_lyx__L_e,0.0,0.0
SPODMpp,0.0,0.0
URIt2pp_copy2,0.0,0.0
URIt2pp_copy1,0.0,0.0
EX_tma_e,0.0,0.0
TYRt2rpp,0.0,0.0
TRPt2rpp,0.0,0.0
DAPtex,0.0,0.0
XANtpp,0.0,0.0
TMAOR2pp,0.0,0.0
TMAOR1pp,0.0,0.0
THD2pp,0.0,0.0
TREptspp,0.0,0.0
THRabcpp,0.0,0.0
THMDt2pp_copy2,0.0,0.0
THMabcpp,0.0,0.0
NO3R2bpp,0.0,0.0
NTP3pp,0.0,0.0
EX_malttr_e,0.0,0.0
CBL1abcpp,0.0,0.0
GALtex,0.0,0.0
EX_fruur_e,0.0,0.0
FEOXAMabcpp,0.0,0.0
FDMO,0.0,0.0
GALURtex,0.0,0.0
THRt4pp,0.0,0.0
XYLUt2pp,0.0,0.0
GMHEPK,0.0,0.0
XYLabcpp,0.0,0.0
XTSNt2rpp,0.0,0.0
DDGLCNtex,0.0,0.0
12PPDStex,0.0,0.0
VALabcpp,0.0,0.0
EX_ch4_e,0.0,0.0
EX_cpgn_e,0.0,0.0
EX_arbtn_fe3_e,0.0,0.0
DRPA,0.0,0.0
TRE6PS,0.0,0.0
CHOLD,0.0,0.0
EX_cbi_e,0.0,0.0
GALTtex,0.0,0.0
GALCTNtex,0.0,0.0
GALCTtex,0.0,0.0
ACNAMt2pp,0.0,0.0
ACMANAptspp,0.0,0.0
ACGAptspp,0.0,0.0
ACACt2pp,0.0,0.0
DHAtpp,0.0,0.0
ADEt2rpp,0.0,0.0
ACt4pp,0.0,0.0
L_LACtex,0.0,0.0
DAPabcpp,0.0,0.0
ARBt2rpp,0.0,0.0
INDOLEtex,0.0,0.0
GBBTNtex,0.0,0.0
GAMtex,0.0,0.0
TREH,0.0,0.0
FECRMabcpp,0.0,0.0
EX_adocbl_e,0.0,0.0
FEENTERabcpp,0.0,0.0
GLCDpp,0.0,0.0
ECOAH8,0.0,0.0
ASPt2pp,0.0,0.0
ASPabcpp,0.0,0.0
ASNt2rpp,0.0,0.0
CYTK2,0.0,0.0
ASCBptspp,0.0,0.0
ARGAGMt7pp,0.0,0.0
ARBabcpp,0.0,0.0
ALLTNt2rpp,0.0,0.0
ALLabcpp,0.0,0.0
ALAabcpp,0.0,0.0
ADNt2pp_copy2,0.0,0.0
ADNt2pp_copy1,0.0,0.0
ARGabcpp,0.0,0.0
DMSOR1pp,0.0,0.0
INStex,0.0,0.0
INSTtex,0.0,0.0
ILEtex,0.0,0.0
IDONtex,0.0,0.0
HYXNtex,0.0,0.0
HXAtex,0.0,0.0
FE3DCITabcpp,0.0,0.0
POX,0.0,0.0
FRD3,0.0,0.0
FRD2,0.0,0.0
EX_ade_e,0.0,0.0
TMDPP,0.0,0.0
EX_man_e,0.0,0.0
EX_glyc_e,0.0,0.0
EX_pro__L_e,0.0,0.0
EX_gln__L_e,0.0,0.0
HIStex,0.0,0.0
ASPt2_3pp,0.0,0.0
NACtpp,0.0,0.0
HYXNtpp,0.0,0.0
HYD2pp,0.0,0.0
ASPt2_2pp,0.0,0.0
GUAtpp,0.0,0.0
MALTtexi,0.0,0.0
FRULYStex,0.0,0.0
ORNtex,0.0,0.0
NTD8pp,0.0,0.0
D_LACtex,0.0,0.0
OCTAtex,0.0,0.0
EX_ppa_e,0.0,0.0
GLNtex,0.0,0.0
GLCURtex,0.0,0.0
GLCNtex,0.0,0.0
GLCRtex,0.0,0.0
CPGNtonex,0.0,0.0
GALCTt2rpp,0.0,0.0
EX_fad_e,0.0,0.0
FUCtpp,0.0,0.0
FRUptspp,0.0,0.0
FE2abcpp,0.0,0.0
DURIt2pp,0.0,0.0
DINSt2pp,0.0,0.0
FE3DCITtonex,0.0,0.0
DGSNt2pp,0.0,0.0
CHLabcpp,0.0,0.0
EX_no_e,0.0,0.0
CRNt7pp,0.0,0.0
CITt7pp,0.0,0.0
CYTDt2pp_copy2,0.0,0.0
CYTDt2pp_copy1,0.0,0.0
CYTBDpp,0.0,0.0
TREHpp,0.0,0.0
SBTptspp,0.0,0.0
CYSabcpp,0.0,0.0
CYNTt2pp,0.0,0.0
CSNt2pp,0.0,0.0
FEENTERtonex,0.0,0.0
PHEtex,0.0,0.0
FUMt2_3pp,0.0,0.0
FUMt2_2pp,0.0,0.0
ABUTt2pp,0.0,0.0
ASPtex,0.0,0.0
GALt2pp,0.0,0.0
MALTTTRtexi,0.0,0.0
MALTTRtexi,0.0,0.0
EX_feoxam_e,0.0,0.0
EX_feenter_e,0.0,0.0
EX_fecrm_e,0.0,0.0
EX_fe3hox_e,0.0,0.0
EX_fe3dcit_e,0.0,0.0
RMNtex,0.0,0.0
DDGLCNt2rpp,0.0,0.0
ACt2rpp,0.0,0.0
ACALDtpp,0.0,0.0
ACGAMK,0.0,0.0
CYTBD2pp,0.0,0.0
DCYTt2pp,0.0,0.0
DADNt2pp,0.0,0.0
GLYOX3,0.0,0.0
EX_eca4colipa_e,0.0,0.0
EX_glyc__R_e,0.0,0.0
LYStex,0.0,0.0
LEUtex,0.0,0.0
LCTStex,0.0,0.0
EX_3ump_e,0.0,0.0
EX_3gmp_e,0.0,0.0
EX_3amp_e,0.0,0.0
ASPO4,0.0,0.0
ASPO5,0.0,0.0
ASPO3,0.0,0.0
MALTPTtexi,0.0,0.0
EX_hg2_e,0.0,0.0
EX_sel_e,0.0,0.0
FUCtex,0.0,0.0
FRUtex,0.0,0.0
EX_mal__D_e,0.0,0.0
DURItex,0.0,0.0
DMSOtex,0.0,0.0
MELIBtex,0.0,0.0
ETHSO3abcpp,0.0,0.0
BUTSO3abcpp,0.0,0.0
CYSabc2pp,0.0,0.0
FDMO4,0.0,0.0
MAN6Ptex,0.0,0.0
MANtex,0.0,0.0
LYXtex,0.0,0.0
FDMO3,0.0,0.0
TRSARr,0.0,0.0
NO2tex,0.0,0.0
ENTERES,0.0,0.0
NMNtex,0.0,0.0
MALDDH,0.0,0.0
DHBSH,0.0,0.0
MALTATr,0.0,0.0
O16A4Lpp,0.0,0.0
FUMtex,0.0,0.0
O16AP3pp,0.0,0.0
O16AP2pp,0.0,0.0
O16GLCT1,0.0,0.0
LADGMDH,0.0,0.0
3CMPtex,0.0,0.0
3AMPtex,0.0,0.0
23CGMPtex,0.0,0.0
23CUMPtex,0.0,0.0
23CCMPtex,0.0,0.0
23CAMPtex,0.0,0.0
CADVtpp,0.0,0.0
BUTt2rpp,0.0,0.0
LYXI,0.0,0.0
ARBTNtex,0.0,0.0
ARBTNtpp,0.0,0.0
FEOXAMUtex,0.0,0.0
L_LACD2,0.0,0.0
FE3HOXR2,0.0,0.0
FECRMUtpp,0.0,0.0
FEOXAMUtpp,0.0,0.0
FE3HOXUtpp,0.0,0.0
FEENTERtex,0.0,0.0
L_LACD3,0.0,0.0
TREtex,0.0,0.0
TMAOtex,0.0,0.0
EX_pheme_e,0.0,0.0
TMAtex,0.0,0.0
FEENTERtpp,0.0,0.0
ALAGLUE,0.0,0.0
GDPtex,0.0,0.0
ALKP,0.0,0.0
LIPOtex,0.0,0.0
BUTSO3tex,0.0,0.0
ETHSO3tex,0.0,0.0
SULFACabcpp,0.0,0.0
URItex,0.0,0.0
UREAtex,0.0,0.0
URAtex,0.0,0.0
TYRtex,0.0,0.0
TSULtex,0.0,0.0
FDMO6,0.0,0.0
FRULYSK,0.0,0.0
PNTOtex,0.0,0.0
GGGABAH,0.0,0.0
PTRCt2pp,0.0,0.0
TRPtex,0.0,0.0
LIPAabcpp,0.0,0.0
GLCTR1,0.0,0.0
DATPHs,0.0,0.0
LIPAHT2ex,0.0,0.0
GALBDtex,0.0,0.0
PPTtex,0.0,0.0
METSOX1abcpp,0.0,0.0
PHEMEabcpp,0.0,0.0
FORtppi,0.0,0.0
ABUTtex,0.0,0.0
PPPNtex,0.0,0.0
XYLtex,0.0,0.0
MCPST,0.0,0.0
XANtex,0.0,0.0
VALtex,0.0,0.0
CYANSTpp,0.0,0.0
NODOy,0.0,0.0
FEENTERR1,0.0,0.0
FE3HOXR3,0.0,0.0
FE3Ri,0.0,0.0
ECA4OALpp,0.0,0.0
ECAP2pp,0.0,0.0
EX_23cump_e,0.0,0.0
EX_23cgmp_e,0.0,0.0
EX_23camp_e,0.0,0.0
EX_mso3_e,0.0,0.0
GGGABADr,0.0,0.0
PTRCtex,0.0,0.0
ECAP1pp,0.0,0.0
LIPACabcpp,0.0,0.0
LIPAHTex,0.0,0.0
NOtex,0.0,0.0
SERtex,0.0,0.0
NODOx,0.0,0.0
LA4NTpp,0.0,0.0
DSERtex,0.0,0.0
EX_ethso3_e,0.0,0.0
HEPT4,0.0,0.0
GLCTR3,0.0,0.0
EX_butso3_e,0.0,0.0
EX_sulfac_e,0.0,0.0
SULFACtex,0.0,0.0
FEENTERR3,0.0,0.0
HG2abcpp,0.0,0.0
CU1abcpp,0.0,0.0
GALM2pp,0.0,0.0
PYRtex,0.0,0.0
RNDR3b,0.0,0.0
AGM4PA,0.0,0.0
LIPOt2pp,0.0,0.0
PACALDtex,0.0,0.0
PEAMNtex,0.0,0.0
PACALDt2rpp,0.0,0.0
TYROXDApp,0.0,0.0
42A12BOOXpp,0.0,0.0
CTBTt2rpp,0.0,0.0
CRNDt2rpp,0.0,0.0
CRNt2rpp,0.0,0.0
CRNt8pp,0.0,0.0
N2Otex,0.0,0.0
N2Otpp,0.0,0.0
NHFRBO,0.0,0.0
NOtpp,0.0,0.0
UDPGALtex,0.0,0.0
ACGAL1PPpp,0.0,0.0
UDPGtex,0.0,0.0
GUR1PPpp,0.0,0.0
ISETACtex,0.0,0.0
ISETACabcpp,0.0,0.0
FEROpp,0.0,0.0
UGLCURPpp,0.0,0.0
UACGALPpp,0.0,0.0
UACGAMPpp,0.0,0.0
UDPGALPpp,0.0,0.0
UDPGLCURtex,0.0,0.0
GLCUR1Ptex,0.0,0.0
ACGALtex,0.0,0.0
ACGAL1Ptex,0.0,0.0
RNDR4b,0.0,0.0
ACANTHAT,0.0,0.0
TCYNTtex,0.0,0.0
SO3tex,0.0,0.0
CYANtex,0.0,0.0
AGM3PA,0.0,0.0
PHEMEtiex,0.0,0.0
INOSTt4pp,0.0,0.0
NTRIR3pp,0.0,0.0
NTRIR4pp,0.0,0.0
CBLAT,0.0,0.0
UM4PCP,0.0,0.0
AM3PA,0.0,0.0
AM4PCP,0.0,0.0
UDPACGALtex,0.0,0.0
UACGAMtex,0.0,0.0
AGM3Pt2pp,0.0,0.0
EX_tym_e,0.0,0.0
FALDtpp,0.0,0.0
3GMPtex,0.0,0.0
4PEPTabcpp,0.0,0.0
3PEPTabcpp,0.0,0.0
TDP,0.0,0.0
FECRMR2,0.0,0.0
FECRMR1,0.0,0.0
MSO3tex,0.0,0.0
MSO3abcpp,0.0,0.0
3UMPtex,0.0,0.0
METSOX2tex,0.0,0.0
METSOX1tex,0.0,0.0
METSOX2abcpp,0.0,0.0
LACZpp,0.0,0.0
FEOXAMexs,0.0,0.0
ARBTNexs,0.0,0.0
ARBTNR3,0.0,0.0
4HOXPACDtex,0.0,0.0
DOPAtex,0.0,0.0
EX_imp_e,0.0,0.0
AMPTASECG,0.0,0.0
DAPAL,0.0,0.0
METSOXR2,0.0,0.0
METSOXR1,0.0,0.0
ARBTNR2,0.0,0.0
ARBTNR1,0.0,0.0
FECRMexs,0.0,0.0
AGMt2pp,0.0,0.0
AGM4Pt2pp,0.0,0.0
FE3HOXexs,0.0,0.0
SUCRtex,0.0,0.0
FEENTERexs,0.0,0.0
FE3HOXR1,0.0,0.0
SUCCtex,0.0,0.0
FLVR,0.0,0.0
FEENTERR2,0.0,0.0
PTHRpp,0.0,0.0
FEOXAMR3,0.0,0.0
FEOXAMR2,0.0,0.0
FEOXAMR1,0.0,0.0
G3PStex,0.0,0.0
ETHAtex,0.0,0.0
GPDDA5pp,0.0,0.0
GPDDA1pp,0.0,0.0
SPMDtex,0.0,0.0
TYRPtex,0.0,0.0
THRPtex,0.0,0.0
R5Ptex,0.0,0.0
TARTRtex,0.0,0.0
PSERtex,0.0,0.0
GLYC2Ptex,0.0,0.0
FE2t2pp,0.0,0.0
SKMt2pp,0.0,0.0
ZNabcpp,0.0,0.0
CD2t3pp,0.0,0.0
AGt3,0.0,0.0
ARABDI,0.0,0.0
AGM4PApp,0.0,0.0
LALGP,0.0,0.0
FDMO2,0.0,0.0
FECRMR3,0.0,0.0
L_LACt2rpp,0.0,0.0
LEUabcpp,0.0,0.0
FACOAE140,0.0,0.0
FACOAE181,0.0,0.0
TAURtex,0.0,0.0
RNDR2b,0.0,0.0
Kabcpp,0.0,0.0
RNDR1b,0.0,0.0
GRXR,0.0,0.0
PAPSR2,0.0,0.0
TYRPpp,0.0,0.0
PSP_Lpp,0.0,0.0
R5PPpp,0.0,0.0
MALTTTRabcpp,0.0,0.0
THMDtex,0.0,0.0
MALTTRabcpp,0.0,0.0
AAMYLpp,0.0,0.0
AAMYL,0.0,0.0
MALTPTabcpp,0.0,0.0
MALTHXabcpp,0.0,0.0
MALTabcpp,0.0,0.0
MALt2_3pp,0.0,0.0
CPGNUtex,0.0,0.0
CPGNUtpp,0.0,0.0
CPGNR3,0.0,0.0
THRtex,0.0,0.0
CPGNR2,0.0,0.0
CPGNR1,0.0,0.0
MALt2_2pp,0.0,0.0
EX_fe3hox_un_e,0.0,0.0
GUACYC,0.0,0.0
HDCAtexi,0.0,0.0
TTDCAtexi,0.0,0.0
DDCAtexi,0.0,0.0
ACGAtex,0.0,0.0
CITtex,0.0,0.0
METabcpp,0.0,0.0
CBIuabcpp,0.0,0.0
MELIBt2pp,0.0,0.0
MANGLYCptspp,0.0,0.0
CPGNexs,0.0,0.0
CPGNabcpp,0.0,0.0
PPGPPDP,0.0,0.0
FACOAL80t2pp,0.0,0.0
MAN6Pt6_2pp,0.0,0.0
NAt3_2pp,0.0,0.0
MN6PP,0.0,0.0
GTPHs,0.0,0.0
SARCOX,0.0,0.0
ATPHs,0.0,0.0
NAt3_1p5pp,0.0,0.0
MNLptspp,0.0,0.0
SUCCt2_3pp,0.0,0.0
METDtex,0.0,0.0
SERt4pp,0.0,0.0
23PDE9pp,0.0,0.0
23PDE4pp,0.0,0.0
23PDE2pp,0.0,0.0
RMNtpp,0.0,0.0
EX_23dappa_e,0.0,0.0
GGPTRCS,0.0,0.0
IDONt2rpp,0.0,0.0
FACOAL60t2pp,0.0,0.0
GDPMNH,0.0,0.0
METDabcpp,0.0,0.0
FRULYSDG,0.0,0.0
PNTOt4pp,0.0,0.0
PIuabcpp,0.0,0.0
ORNabcpp,0.0,0.0
NO3t7pp,0.0,0.0
NO2t2rpp,0.0,0.0
NMNPtpp,0.0,0.0
F6PP,0.0,0.0
EX_cd2_e,0.0,0.0
METtex,0.0,0.0
3KGK,0.0,0.0
NTD12,0.0,0.0
G6Ptex,0.0,0.0
GLUNpp,0.0,0.0
ASNNpp,0.0,0.0
OCDCEAtexi,0.0,0.0
OCDCAtexi,0.0,0.0
GDPDPK,0.0,0.0
LYXt2pp,0.0,0.0
PTRCabcpp,0.0,0.0
MNLtex,0.0,0.0
PROabcpp,0.0,0.0
INSt2pp,0.0,0.0
INDOLEt2pp,0.0,0.0
ILEabcpp,0.0,0.0
EX_gmp_e,0.0,0.0
EX_chtbs_e,0.0,0.0
NTD1pp,0.0,0.0
NTD10pp,0.0,0.0
EX_cgly_e,0.0,0.0
EX_fecrm_un_e,0.0,0.0
EX_enter_e,0.0,0.0
PFK_3,0.0,0.0
GLYCTO4,0.0,0.0
GLYCTO3,0.0,0.0
EX_fe3_e,0.0,0.0
EX_chol_e,0.0,0.0
EX_ile__L_e,0.0,0.0
EX_hxan_e,0.0,0.0
EX_crn_e,0.0,0.0
EX_cellb_e,0.0,0.0
ADOCBLabcpp,0.0,0.0
ARBTNtonex,0.0,0.0
FECRMtonex,0.0,0.0
NI2uabcpp,0.0,0.0
NAtex,0.0,0.0
TUNGSabcpp,0.0,0.0
NTD9pp,0.0,0.0
CTBTabcpp,0.0,0.0
NTD7pp,0.0,0.0
NTD6pp,0.0,0.0
CRNDabcpp,0.0,0.0
CRNabcpp,0.0,0.0
EX_pydam_e,0.0,0.0
EX_ump_e,0.0,0.0
EX_h2o2_e,0.0,0.0
NTD5pp,0.0,0.0
NTD4pp,0.0,0.0
NTD3pp,0.0,0.0
NACtex,0.0,0.0
NTD2pp,0.0,0.0
NADPHQR4,0.0,0.0
NADPHQR3,0.0,0.0
NADPHQR2,0.0,0.0
ADNtex,0.0,0.0
ADEtex,0.0,0.0
ALLULPE,0.0,0.0
ALLK,0.0,0.0
ALLPI,0.0,0.0
URIH,0.0,0.0
ARGDCpp,0.0,0.0
H2O2tex,0.0,0.0
NTPP11,0.0,0.0
NTPP10,0.0,0.0
NTPP9,0.0,0.0
GAL1PPpp,0.0,0.0
PEAMNOpp,0.0,0.0
ARBtex,0.0,0.0
FRUURtex,0.0,0.0
FRUURt2rpp,0.0,0.0
METOX2s,0.0,0.0
XTSNH,0.0,0.0
METOX1s,0.0,0.0
AMPtex,0.0,0.0
EX_frulys_e,0.0,0.0
MANGLYCtex,0.0,0.0
DALAtex,0.0,0.0
BALAtex,0.0,0.0
ALAtex,0.0,0.0
AGMtex,0.0,0.0
ASO3tex,0.0,0.0
ASR,0.0,0.0
GLBRAN2,0.0,0.0
GLYCAt2rpp,0.0,0.0
FACOAL120t2pp,0.0,0.0
GPDDA2pp,0.0,0.0
GPDDA4pp,0.0,0.0
GPDDA3pp,0.0,0.0
O16AP1pp,0.0,0.0
O16AUNDtpp,0.0,0.0
O16GLCT2,0.0,0.0
O16GALFT,0.0,0.0
O16AT,0.0,0.0
ECAtpp,0.0,0.0
RIBabcpp,0.0,0.0
FACOAL100t2pp,0.0,0.0
ASCBtex,0.0,0.0
INSH,0.0,0.0
ARGtex,0.0,0.0
CHLtex,0.0,0.0
FALDH2,0.0,0.0
HCYSMT2,0.0,0.0
4PCPpp,0.0,0.0
MG2uabcpp,0.0,0.0
NI2abcpp,0.0,0.0
COBALT2abcpp,0.0,0.0
CU2abcpp,0.0,0.0
FE3HOXtonex,0.0,0.0
4PCP,0.0,0.0
AGM4PCP,0.0,0.0
EX_hacolipa_e,0.0,0.0
BUTtex,0.0,0.0
EX_enlipa_e,0.0,0.0
FACOAL140t2pp,0.0,0.0
GLYCAtex,0.0,0.0
GLUt2rpp,0.0,0.0
GLUABUTt7pp,0.0,0.0
GLUabcpp,0.0,0.0
GLNabcpp,0.0,0.0
GLYCtpp,0.0,0.0
GLYCLTt4pp,0.0,0.0
CD2tex,0.0,0.0
MMETt2pp,0.0,0.0
FE3tex,0.0,0.0
MMETtex,0.0,0.0
GLYC3Pt6pp,0.0,0.0
GLYBabcpp,0.0,0.0
14GLUCANtexi,0.0,0.0
14GLUCANabcpp,0.0,0.0
ARBt3ipp,0.0,0.0
PPK2,0.0,0.0
LCTSt3ipp,0.0,0.0
LYSabcpp,0.0,0.0
EX_etha_e,0.0,0.0
CRNtex,0.0,0.0
GLYALDtpp,0.0,0.0
GLUt4pp,0.0,0.0
CBIAT,0.0,0.0
HISt2rpp,0.0,0.0
HISabcpp,0.0,0.0
HCINNMt2rpp,0.0,0.0
3NTD9pp,0.0,0.0
3NTD2pp,0.0,0.0
3NTD4pp,0.0,0.0
DMStex,0.0,0.0
3NTD7pp,0.0,0.0
GNK,0.0,0.0
EX_glcr_e,0.0,0.0
EX_hdca_e,0.0,0.0
DIMPtex,0.0,0.0
PPA2,0.0,0.0
NTD12pp,0.0,0.0
FALGTHLs,0.0,0.0
PPDOy,0.0,0.0
DHPTPE,0.0,0.0
DINStex,0.0,0.0
GLCRt2rpp,0.0,0.0
GLCNt2rpp,0.0,0.0
DAAD,0.0,0.0
LYSDC,0.0,0.0
GLYCLTDy,0.0,0.0
CSNtex,0.0,0.0
ZN2abcpp,0.0,0.0
GALURt2rpp,0.0,0.0
GALTptspp,0.0,0.0
23PDE7pp,0.0,0.0
ACGAM1Ptex,0.0,0.0
HYPOE,0.0,0.0
FHL,0.0,0.0
RMK,0.0,0.0
NTPP5,0.0,0.0
HG2tex,0.0,0.0
CYNTtex,0.0,0.0
SPMDabcpp,0.0,0.0
CYTDK2,0.0,0.0
EX_ala__D_e,0.0,0.0
ACMUMptspp,0.0,0.0
GLCURt2rpp,0.0,0.0
PTRCORNt7pp,0.0,0.0
PPPNt2rpp,0.0,0.0
GLYC3Pabcpp,0.0,0.0
XANt2pp,0.0,0.0
UREAtpp,0.0,0.0
GLCt2pp,0.0,0.0
SELNPS,0.0,0.0
EX_pnto__R_e,0.0,0.0
NAMNPP,0.0,0.0
4PEPTtex,0.0,0.0
DADNtex,0.0,0.0
GLYOX,0.0,0.0
CYTDtex,0.0,0.0
NTD3,0.0,0.0
EX_malt_e,0.0,0.0
XPPT,0.0,0.0
EX_mnl_e,0.0,0.0
NADPPPS,0.0,0.0
CYStex,0.0,0.0
XTSNtex,0.0,0.0
ACONMT,0.0,0.0
EX_cit_e,0.0,0.0
HXPRT,0.0,0.0
DCAtex,0.0,0.0
ANHMK,0.0,0.0
EX_asn__L_e,0.0,0.0
RNDR2,0.0,0.0
HPPPNt2rpp,0.0,0.0
GUAt2pp,0.0,0.0
GLYCLTt2rpp,0.0,0.0
GALabcpp,0.0,0.0
CRNCAR,0.0,0.0
GTPDPDP,0.0,0.0
AGM4PCPpp,0.0,0.0
MTRPOX,0.0,0.0
ETOHtex,0.0,0.0
DHAtex,0.0,0.0
NNDMBRT,0.0,0.0
FESD2s,0.0,0.0
EX_inost_e,0.0,0.0
ARBTNabcpp,0.0,0.0
ACNAMtex,0.0,0.0
ACACtex,0.0,0.0
EX_gam_e,0.0,0.0
DCYTtex,0.0,0.0
BMOGDS2,0.0,0.0
EX_no2_e,0.0,0.0
XAND,0.0,0.0
NMNN,0.0,0.0
EX_mal__L_e,0.0,0.0
MOCOS,0.0,0.0
MPTS,0.0,0.0
BMOGDS1,0.0,0.0
ABUTD,0.0,0.0
EX_uri_e,0.0,0.0
EX_thr__L_e,0.0,0.0
EX_phe__L_e,0.0,0.0
GUAPRT,0.0,0.0
GLUSy,0.0,0.0
SADH,0.0,0.0
PYROX,0.0,0.0
PPK,0.0,0.0
H2Stex,0.0,0.0
ASO3t8pp,0.0,0.0
THRA2,0.0,0.0
DGSNtex,0.0,0.0
MTAN,0.0,0.0
EX_glyc2p_e,0.0,0.0
EX_r5p_e,0.0,0.0
FORt2pp,0.0,0.0
CELBpts,0.0,0.0
NTP5,0.0,0.0
NO3R1pp,0.0,0.0
HYD3pp,0.0,0.0
HADPCOADH3,0.0,0.0
EX_spmd_e,0.0,0.0
PETNT181pp,0.0,0.0
ALATA_D2,0.0,0.0
GLGC,0.0,0.0
ARMEPNS,0.0,0.0
EX_acgam_e,0.0,0.0
PFL,0.0,0.0
G1PP,0.0,0.0
G3PD5,0.0,0.0
TRPS2,0.0,0.0
EX_ddca_e,0.0,0.0
VALt3pp,0.0,0.0
DADK,0.0,0.0
H2St1pp,0.0,0.0
DMSOR2pp,0.0,0.0
OXDHCOAT,0.0,0.0
MMCD,0.0,0.0
G6PP,0.0,0.0
